Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Month,DayOfWeek,Quarter,Inventory_Gap,Price_Margin,Markup_Ratio
2024-04-13,SKU_47,WH_4,SUP_1,South,29,482,5,345,0,13.17,19.21,0,0,27.89,4,5,2,137,6.040000000000001,0.4586180713743357
2024-04-14,SKU_47,WH_4,SUP_1,East,27,455,5,345,0,13.17,19.21,0,0,23.27,4,6,2,110,6.040000000000001,0.4586180713743357
2024-04-15,SKU_47,WH_4,SUP_1,East,31,424,5,345,0,13.17,19.21,0,0,29.09,4,0,2,79,6.040000000000001,0.4586180713743357
2024-04-16,SKU_47,WH_4,SUP_1,South,24,400,5,345,0,13.17,19.21,0,0,23.04,4,1,2,55,6.040000000000001,0.4586180713743357
2024-04-17,SKU_47,WH_4,SUP_1,South,11,389,5,345,0,13.17,19.21,0,0,11.49,4,2,2,44,6.040000000000001,0.4586180713743357
2024-04-18,SKU_47,WH_4,SUP_1,South,33,356,5,345,0,13.17,19.21,0,0,31.53,4,3,2,11,6.040000000000001,0.4586180713743357
2024-04-19,SKU_47,WH_4,SUP_1,South,28,328,5,345,0,13.17,19.21,0,0,23.84,4,4,2,-17,6.040000000000001,0.4586180713743357
2024-04-20,SKU_47,WH_4,SUP_1,South,32,699,5,345,403,13.17,19.21,0,0,29.28,4,5,2,354,6.040000000000001,0.4586180713743357
2024-04-21,SKU_47,WH_4,SUP_1,West,17,682,5,345,0,13.17,19.21,0,0,21.04,4,6,2,337,6.040000000000001,0.4586180713743357
2024-04-22,SKU_47,WH_4,SUP_1,East,28,654,5,345,0,13.17,19.21,0,0,30.31,4,0,2,309,6.040000000000001,0.4586180713743357
2024-04-23,SKU_47,WH_4,SUP_1,North,26,628,5,345,0,13.17,19.21,0,0,20.47,4,1,2,283,6.040000000000001,0.4586180713743357
2024-04-24,SKU_47,WH_4,SUP_1,East,20,608,5,345,0,13.17,19.21,0,0,17.44,4,2,2,263,6.040000000000001,0.4586180713743357
2024-04-25,SKU_47,WH_4,SUP_1,West,24,584,5,345,0,13.17,19.21,0,0,21.43,4,3,2,239,6.040000000000001,0.4586180713743357
2024-04-26,SKU_47,WH_4,SUP_1,North,32,552,5,345,0,13.17,19.21,0,0,32.39,4,4,2,207,6.040000000000001,0.4586180713743357
2024-04-27,SKU_47,WH_4,SUP_1,South,23,529,5,345,0,13.17,19.21,0,0,21.25,4,5,2,184,6.040000000000001,0.4586180713743357
2024-04-28,SKU_47,WH_4,SUP_1,North,39,490,5,345,0,13.17,19.21,0,0,37.28,4,6,2,145,6.040000000000001,0.4586180713743357
2024-04-29,SKU_47,WH_4,SUP_1,North,34,456,5,345,0,13.17,19.21,0,0,37.87,4,0,2,111,6.040000000000001,0.4586180713743357
2024-04-30,SKU_47,WH_4,SUP_1,East,37,419,5,345,0,13.17,19.21,1,0,33.86,4,1,2,74,6.040000000000001,0.4586180713743357
2024-05-01,SKU_47,WH_4,SUP_1,North,27,392,5,345,0,13.17,19.21,0,0,31.29,5,2,2,47,6.040000000000001,0.4586180713743357
2024-05-02,SKU_47,WH_4,SUP_1,South,43,349,5,345,0,13.17,19.21,0,0,41.57,5,3,2,4,6.040000000000001,0.4586180713743357
2024-05-03,SKU_47,WH_4,SUP_1,West,23,326,5,345,0,13.17,19.21,0,0,18.53,5,4,2,-19,6.040000000000001,0.4586180713743357
2024-05-04,SKU_47,WH_4,SUP_1,North,18,578,5,345,270,13.17,19.21,0,0,22.62,5,5,2,233,6.040000000000001,0.4586180713743357
2024-05-05,SKU_47,WH_4,SUP_1,West,22,556,5,345,0,13.17,19.21,0,0,17.63,5,6,2,211,6.040000000000001,0.4586180713743357
2024-05-06,SKU_47,WH_4,SUP_1,North,21,535,5,345,0,13.17,19.21,0,0,20.86,5,0,2,190,6.040000000000001,0.4586180713743357
2024-05-07,SKU_47,WH_4,SUP_1,North,26,509,5,345,0,13.17,19.21,0,0,23.81,5,1,2,164,6.040000000000001,0.4586180713743357
2024-05-08,SKU_47,WH_4,SUP_1,North,24,485,5,345,0,13.17,19.21,0,0,25.69,5,2,2,140,6.040000000000001,0.4586180713743357
2024-05-09,SKU_47,WH_4,SUP_1,South,21,464,5,345,0,13.17,19.21,0,0,18.16,5,3,2,119,6.040000000000001,0.4586180713743357
2024-05-10,SKU_47,WH_4,SUP_1,South,38,426,5,345,0,13.17,19.21,0,0,34.58,5,4,2,81,6.040000000000001,0.4586180713743357
2024-05-11,SKU_47,WH_4,SUP_1,North,16,410,5,345,0,13.17,19.21,0,0,20.92,5,5,2,65,6.040000000000001,0.4586180713743357
2024-05-12,SKU_47,WH_4,SUP_1,East,30,380,5,345,0,13.17,19.21,0,0,29.99,5,6,2,35,6.040000000000001,0.4586180713743357
2024-05-13,SKU_47,WH_4,SUP_1,South,19,361,5,345,0,13.17,19.21,0,0,18.38,5,0,2,16,6.040000000000001,0.4586180713743357
2024-05-14,SKU_47,WH_4,SUP_1,South,24,337,5,345,0,13.17,19.21,0,0,31.19,5,1,2,-8,6.040000000000001,0.4586180713743357
2024-05-15,SKU_47,WH_4,SUP_1,North,31,694,5,345,388,13.17,19.21,0,0,36.42,5,2,2,349,6.040000000000001,0.4586180713743357
2024-05-16,SKU_47,WH_4,SUP_1,South,27,667,5,345,0,13.17,19.21,0,0,24.35,5,3,2,322,6.040000000000001,0.4586180713743357
2024-05-17,SKU_47,WH_4,SUP_1,East,24,643,5,345,0,13.17,19.21,0,0,21.88,5,4,2,298,6.040000000000001,0.4586180713743357
2024-05-18,SKU_47,WH_4,SUP_1,South,27,616,5,345,0,13.17,19.21,0,0,28.0,5,5,2,271,6.040000000000001,0.4586180713743357
2024-05-19,SKU_47,WH_4,SUP_1,East,21,595,5,345,0,13.17,19.21,0,0,22.09,5,6,2,250,6.040000000000001,0.4586180713743357
2024-05-20,SKU_47,WH_4,SUP_1,South,20,575,5,345,0,13.17,19.21,0,0,16.76,5,0,2,230,6.040000000000001,0.4586180713743357
2024-05-21,SKU_47,WH_4,SUP_1,East,18,557,5,345,0,13.17,19.21,0,0,16.4,5,1,2,212,6.040000000000001,0.4586180713743357
2024-05-22,SKU_47,WH_4,SUP_1,South,27,530,5,345,0,13.17,19.21,0,0,22.61,5,2,2,185,6.040000000000001,0.4586180713743357
2024-05-23,SKU_47,WH_4,SUP_1,East,32,498,5,345,0,13.17,19.21,0,0,29.11,5,3,2,153,6.040000000000001,0.4586180713743357
2024-05-24,SKU_47,WH_4,SUP_1,South,24,474,5,345,0,13.17,19.21,0,0,16.75,5,4,2,129,6.040000000000001,0.4586180713743357
2024-05-25,SKU_47,WH_4,SUP_1,North,32,442,5,345,0,13.17,19.21,0,0,28.57,5,5,2,97,6.040000000000001,0.4586180713743357
2024-05-26,SKU_47,WH_4,SUP_1,South,25,417,5,345,0,13.17,19.21,0,0,28.21,5,6,2,72,6.040000000000001,0.4586180713743357
2024-05-27,SKU_47,WH_4,SUP_1,East,24,393,5,345,0,13.17,19.21,0,0,21.44,5,0,2,48,6.040000000000001,0.4586180713743357
2024-05-28,SKU_47,WH_4,SUP_1,West,27,366,5,345,0,13.17,19.21,0,0,27.83,5,1,2,21,6.040000000000001,0.4586180713743357
2024-05-29,SKU_47,WH_4,SUP_1,West,20,346,5,345,0,13.17,19.21,0,0,21.36,5,2,2,1,6.040000000000001,0.4586180713743357
2024-05-30,SKU_47,WH_4,SUP_1,North,25,321,5,345,0,13.17,19.21,0,0,24.88,5,3,2,-24,6.040000000000001,0.4586180713743357
2024-05-31,SKU_47,WH_4,SUP_1,North,29,493,5,345,201,13.17,19.21,0,0,34.7,5,4,2,148,6.040000000000001,0.4586180713743357
2024-06-01,SKU_47,WH_4,SUP_1,North,36,457,5,345,0,13.17,19.21,1,0,32.68,6,5,2,112,6.040000000000001,0.4586180713743357
2024-06-02,SKU_47,WH_4,SUP_1,East,34,423,5,345,0,13.17,19.21,0,0,32.82,6,6,2,78,6.040000000000001,0.4586180713743357
2024-06-03,SKU_47,WH_4,SUP_1,East,19,404,5,345,0,13.17,19.21,0,0,16.26,6,0,2,59,6.040000000000001,0.4586180713743357
2024-06-04,SKU_47,WH_4,SUP_1,West,22,382,5,345,0,13.17,19.21,1,0,20.13,6,1,2,37,6.040000000000001,0.4586180713743357
2024-06-05,SKU_47,WH_4,SUP_1,West,18,364,5,345,0,13.17,19.21,0,0,19.67,6,2,2,19,6.040000000000001,0.4586180713743357
2024-06-06,SKU_47,WH_4,SUP_1,East,14,350,5,345,0,13.17,19.21,0,0,15.87,6,3,2,5,6.040000000000001,0.4586180713743357
2024-06-07,SKU_47,WH_4,SUP_1,North,30,320,5,345,0,13.17,19.21,0,0,36.4,6,4,2,-25,6.040000000000001,0.4586180713743357
2024-06-08,SKU_47,WH_4,SUP_1,South,19,667,5,345,366,13.17,19.21,0,0,23.08,6,5,2,322,6.040000000000001,0.4586180713743357
2024-06-09,SKU_47,WH_4,SUP_1,South,22,645,5,345,0,13.17,19.21,0,0,22.12,6,6,2,300,6.040000000000001,0.4586180713743357
2024-06-10,SKU_47,WH_4,SUP_1,South,17,628,5,345,0,13.17,19.21,0,0,20.66,6,0,2,283,6.040000000000001,0.4586180713743357
2024-06-11,SKU_47,WH_4,SUP_1,East,19,609,5,345,0,13.17,19.21,0,0,20.92,6,1,2,264,6.040000000000001,0.4586180713743357
2024-06-12,SKU_47,WH_4,SUP_1,South,17,592,5,345,0,13.17,19.21,0,0,18.21,6,2,2,247,6.040000000000001,0.4586180713743357
2024-06-13,SKU_47,WH_4,SUP_1,West,29,563,5,345,0,13.17,19.21,0,0,21.82,6,3,2,218,6.040000000000001,0.4586180713743357
2024-06-14,SKU_47,WH_4,SUP_1,West,27,536,5,345,0,13.17,19.21,1,0,27.24,6,4,2,191,6.040000000000001,0.4586180713743357
2024-06-15,SKU_47,WH_4,SUP_1,East,28,508,5,345,0,13.17,19.21,0,0,30.09,6,5,2,163,6.040000000000001,0.4586180713743357
2024-06-16,SKU_47,WH_4,SUP_1,North,22,486,5,345,0,13.17,19.21,0,0,19.6,6,6,2,141,6.040000000000001,0.4586180713743357
2024-06-17,SKU_47,WH_4,SUP_1,East,31,455,5,345,0,13.17,19.21,1,0,31.65,6,0,2,110,6.040000000000001,0.4586180713743357
2024-06-18,SKU_47,WH_4,SUP_1,South,13,442,5,345,0,13.17,19.21,0,0,10.62,6,1,2,97,6.040000000000001,0.4586180713743357
2024-06-19,SKU_47,WH_4,SUP_1,North,15,427,5,345,0,13.17,19.21,0,0,13.54,6,2,2,82,6.040000000000001,0.4586180713743357
2024-06-20,SKU_47,WH_4,SUP_1,South,16,411,5,345,0,13.17,19.21,0,0,15.82,6,3,2,66,6.040000000000001,0.4586180713743357
2024-06-21,SKU_47,WH_4,SUP_1,West,13,398,5,345,0,13.17,19.21,0,0,14.31,6,4,2,53,6.040000000000001,0.4586180713743357
2024-06-22,SKU_47,WH_4,SUP_1,South,33,365,5,345,0,13.17,19.21,0,0,32.45,6,5,2,20,6.040000000000001,0.4586180713743357
2024-06-23,SKU_47,WH_4,SUP_1,North,20,345,5,345,0,13.17,19.21,0,0,20.55,6,6,2,0,6.040000000000001,0.4586180713743357
2024-06-24,SKU_47,WH_4,SUP_1,North,12,809,5,345,476,13.17,19.21,0,0,15.6,6,0,2,464,6.040000000000001,0.4586180713743357
2024-06-25,SKU_47,WH_4,SUP_1,North,27,782,5,345,0,13.17,19.21,0,0,29.51,6,1,2,437,6.040000000000001,0.4586180713743357
2024-06-26,SKU_47,WH_4,SUP_1,West,30,752,5,345,0,13.17,19.21,0,0,26.08,6,2,2,407,6.040000000000001,0.4586180713743357
2024-06-27,SKU_47,WH_4,SUP_1,East,16,736,5,345,0,13.17,19.21,0,0,16.92,6,3,2,391,6.040000000000001,0.4586180713743357
2024-06-28,SKU_47,WH_4,SUP_1,South,19,717,5,345,0,13.17,19.21,0,0,15.81,6,4,2,372,6.040000000000001,0.4586180713743357
2024-06-29,SKU_47,WH_4,SUP_1,West,30,687,5,345,0,13.17,19.21,0,0,27.03,6,5,2,342,6.040000000000001,0.4586180713743357
2024-06-30,SKU_47,WH_4,SUP_1,West,19,668,5,345,0,13.17,19.21,0,0,18.8,6,6,2,323,6.040000000000001,0.4586180713743357
2024-07-01,SKU_47,WH_4,SUP_1,West,12,656,5,345,0,13.17,19.21,0,0,8.28,7,0,3,311,6.040000000000001,0.4586180713743357
2024-07-02,SKU_47,WH_4,SUP_1,North,32,624,5,345,0,13.17,19.21,1,0,33.93,7,1,3,279,6.040000000000001,0.4586180713743357
2024-07-03,SKU_47,WH_4,SUP_1,South,12,612,5,345,0,13.17,19.21,0,0,9.68,7,2,3,267,6.040000000000001,0.4586180713743357
2024-07-04,SKU_47,WH_4,SUP_1,East,15,597,5,345,0,13.17,19.21,0,0,10.71,7,3,3,252,6.040000000000001,0.4586180713743357
2024-07-05,SKU_47,WH_4,SUP_1,South,19,578,5,345,0,13.17,19.21,0,0,16.59,7,4,3,233,6.040000000000001,0.4586180713743357
2024-07-06,SKU_47,WH_4,SUP_1,South,15,563,5,345,0,13.17,19.21,0,0,16.03,7,5,3,218,6.040000000000001,0.4586180713743357
2024-07-07,SKU_47,WH_4,SUP_1,South,27,536,5,345,0,13.17,19.21,0,0,29.01,7,6,3,191,6.040000000000001,0.4586180713743357
2024-07-08,SKU_47,WH_4,SUP_1,East,26,510,5,345,0,13.17,19.21,0,0,27.17,7,0,3,165,6.040000000000001,0.4586180713743357
2024-07-09,SKU_47,WH_4,SUP_1,South,21,489,5,345,0,13.17,19.21,0,0,23.19,7,1,3,144,6.040000000000001,0.4586180713743357
2024-07-10,SKU_47,WH_4,SUP_1,East,22,467,5,345,0,13.17,19.21,0,0,22.43,7,2,3,122,6.040000000000001,0.4586180713743357
2024-07-11,SKU_47,WH_4,SUP_1,East,6,461,5,345,0,13.17,19.21,0,0,6.15,7,3,3,116,6.040000000000001,0.4586180713743357
2024-07-12,SKU_47,WH_4,SUP_1,West,11,450,5,345,0,13.17,19.21,0,0,10.23,7,4,3,105,6.040000000000001,0.4586180713743357
2024-07-13,SKU_47,WH_4,SUP_1,North,24,426,5,345,0,13.17,19.21,0,0,25.83,7,5,3,81,6.040000000000001,0.4586180713743357
2024-07-14,SKU_47,WH_4,SUP_1,North,18,408,5,345,0,13.17,19.21,0,0,15.24,7,6,3,63,6.040000000000001,0.4586180713743357
2024-07-15,SKU_47,WH_4,SUP_1,North,28,380,5,345,0,13.17,19.21,1,0,29.05,7,0,3,35,6.040000000000001,0.4586180713743357
2024-07-16,SKU_47,WH_4,SUP_1,South,25,355,5,345,0,13.17,19.21,0,0,29.35,7,1,3,10,6.040000000000001,0.4586180713743357
2024-07-17,SKU_47,WH_4,SUP_1,South,21,334,5,345,0,13.17,19.21,0,0,23.16,7,2,3,-11,6.040000000000001,0.4586180713743357
2024-07-18,SKU_47,WH_4,SUP_1,East,19,746,5,345,431,13.17,19.21,0,0,12.28,7,3,3,401,6.040000000000001,0.4586180713743357
2024-07-19,SKU_47,WH_4,SUP_1,East,15,731,5,345,0,13.17,19.21,0,0,15.38,7,4,3,386,6.040000000000001,0.4586180713743357
2024-07-20,SKU_47,WH_4,SUP_1,South,28,703,5,345,0,13.17,19.21,0,0,25.98,7,5,3,358,6.040000000000001,0.4586180713743357
2024-07-21,SKU_47,WH_4,SUP_1,West,16,687,5,345,0,13.17,19.21,0,0,15.0,7,6,3,342,6.040000000000001,0.4586180713743357
2024-07-22,SKU_47,WH_4,SUP_1,West,13,674,5,345,0,13.17,19.21,0,0,17.24,7,0,3,329,6.040000000000001,0.4586180713743357
2024-07-23,SKU_47,WH_4,SUP_1,West,24,650,5,345,0,13.17,19.21,1,0,26.82,7,1,3,305,6.040000000000001,0.4586180713743357
2024-07-24,SKU_47,WH_4,SUP_1,North,17,633,5,345,0,13.17,19.21,0,0,17.94,7,2,3,288,6.040000000000001,0.4586180713743357
2024-07-25,SKU_47,WH_4,SUP_1,North,9,624,5,345,0,13.17,19.21,0,0,10.92,7,3,3,279,6.040000000000001,0.4586180713743357
2024-07-26,SKU_47,WH_4,SUP_1,East,17,607,5,345,0,13.17,19.21,0,0,16.03,7,4,3,262,6.040000000000001,0.4586180713743357
2024-07-27,SKU_47,WH_4,SUP_1,South,18,589,5,345,0,13.17,19.21,0,0,15.61,7,5,3,244,6.040000000000001,0.4586180713743357
2024-07-28,SKU_47,WH_4,SUP_1,South,13,576,5,345,0,13.17,19.21,0,0,13.55,7,6,3,231,6.040000000000001,0.4586180713743357
2024-07-29,SKU_47,WH_4,SUP_1,North,19,557,5,345,0,13.17,19.21,0,0,21.82,7,0,3,212,6.040000000000001,0.4586180713743357
2024-07-30,SKU_47,WH_4,SUP_1,East,8,549,5,345,0,13.17,19.21,0,0,11.27,7,1,3,204,6.040000000000001,0.4586180713743357
2024-07-31,SKU_47,WH_4,SUP_1,East,23,526,5,345,0,13.17,19.21,0,0,22.38,7,2,3,181,6.040000000000001,0.4586180713743357
2024-08-01,SKU_47,WH_4,SUP_1,South,7,519,5,345,0,13.17,19.21,0,0,7.75,8,3,3,174,6.040000000000001,0.4586180713743357
2024-08-02,SKU_47,WH_4,SUP_1,East,11,508,5,345,0,13.17,19.21,0,0,10.61,8,4,3,163,6.040000000000001,0.4586180713743357
2024-08-03,SKU_47,WH_4,SUP_1,North,22,486,5,345,0,13.17,19.21,0,0,25.37,8,5,3,141,6.040000000000001,0.4586180713743357
2024-08-04,SKU_47,WH_4,SUP_1,East,11,475,5,345,0,13.17,19.21,0,0,11.82,8,6,3,130,6.040000000000001,0.4586180713743357
2024-08-05,SKU_47,WH_4,SUP_1,South,20,455,5,345,0,13.17,19.21,0,0,12.47,8,0,3,110,6.040000000000001,0.4586180713743357
2024-08-06,SKU_47,WH_4,SUP_1,West,21,434,5,345,0,13.17,19.21,0,0,24.35,8,1,3,89,6.040000000000001,0.4586180713743357
2024-08-07,SKU_47,WH_4,SUP_1,South,15,419,5,345,0,13.17,19.21,0,0,13.69,8,2,3,74,6.040000000000001,0.4586180713743357
2024-08-08,SKU_47,WH_4,SUP_1,South,20,399,5,345,0,13.17,19.21,0,0,22.61,8,3,3,54,6.040000000000001,0.4586180713743357
2024-08-09,SKU_47,WH_4,SUP_1,North,14,385,5,345,0,13.17,19.21,0,0,13.36,8,4,3,40,6.040000000000001,0.4586180713743357
2024-08-10,SKU_47,WH_4,SUP_1,North,8,377,5,345,0,13.17,19.21,0,0,4.02,8,5,3,32,6.040000000000001,0.4586180713743357
2024-08-11,SKU_47,WH_4,SUP_1,North,14,363,5,345,0,13.17,19.21,0,0,17.49,8,6,3,18,6.040000000000001,0.4586180713743357
2024-08-12,SKU_47,WH_4,SUP_1,East,19,344,5,345,0,13.17,19.21,1,0,18.9,8,0,3,-1,6.040000000000001,0.4586180713743357
2024-08-13,SKU_47,WH_4,SUP_1,North,8,744,5,345,408,13.17,19.21,0,0,11.38,8,1,3,399,6.040000000000001,0.4586180713743357
2024-08-14,SKU_47,WH_4,SUP_1,East,20,724,5,345,0,13.17,19.21,0,0,23.06,8,2,3,379,6.040000000000001,0.4586180713743357
2024-08-15,SKU_47,WH_4,SUP_1,West,11,713,5,345,0,13.17,19.21,0,0,9.91,8,3,3,368,6.040000000000001,0.4586180713743357
2024-08-16,SKU_47,WH_4,SUP_1,West,12,701,5,345,0,13.17,19.21,0,0,8.54,8,4,3,356,6.040000000000001,0.4586180713743357
2024-08-17,SKU_47,WH_4,SUP_1,South,14,687,5,345,0,13.17,19.21,0,0,14.34,8,5,3,342,6.040000000000001,0.4586180713743357
2024-08-18,SKU_47,WH_4,SUP_1,West,14,673,5,345,0,13.17,19.21,0,0,17.4,8,6,3,328,6.040000000000001,0.4586180713743357
2024-08-19,SKU_47,WH_4,SUP_1,North,14,659,5,345,0,13.17,19.21,0,0,16.39,8,0,3,314,6.040000000000001,0.4586180713743357
2024-08-20,SKU_47,WH_4,SUP_1,West,10,649,5,345,0,13.17,19.21,0,0,14.72,8,1,3,304,6.040000000000001,0.4586180713743357
2024-08-21,SKU_47,WH_4,SUP_1,South,11,638,5,345,0,13.17,19.21,0,0,12.26,8,2,3,293,6.040000000000001,0.4586180713743357
2024-08-22,SKU_47,WH_4,SUP_1,South,11,627,5,345,0,13.17,19.21,0,0,10.74,8,3,3,282,6.040000000000001,0.4586180713743357
2024-08-23,SKU_47,WH_4,SUP_1,West,11,616,5,345,0,13.17,19.21,0,0,15.07,8,4,3,271,6.040000000000001,0.4586180713743357
2024-08-24,SKU_47,WH_4,SUP_1,West,12,604,5,345,0,13.17,19.21,0,0,13.02,8,5,3,259,6.040000000000001,0.4586180713743357
2024-08-25,SKU_47,WH_4,SUP_1,West,13,591,5,345,0,13.17,19.21,0,0,11.16,8,6,3,246,6.040000000000001,0.4586180713743357
2024-08-26,SKU_47,WH_4,SUP_1,South,13,578,5,345,0,13.17,19.21,0,0,16.63,8,0,3,233,6.040000000000001,0.4586180713743357
2024-08-27,SKU_47,WH_4,SUP_1,East,20,558,5,345,0,13.17,19.21,0,0,13.94,8,1,3,213,6.040000000000001,0.4586180713743357
2024-08-28,SKU_47,WH_4,SUP_1,East,10,548,5,345,0,13.17,19.21,0,0,6.25,8,2,3,203,6.040000000000001,0.4586180713743357
2024-08-29,SKU_47,WH_4,SUP_1,South,11,537,5,345,0,13.17,19.21,0,0,8.43,8,3,3,192,6.040000000000001,0.4586180713743357
2024-08-30,SKU_47,WH_4,SUP_1,South,12,525,5,345,0,13.17,19.21,0,0,8.12,8,4,3,180,6.040000000000001,0.4586180713743357
2024-08-31,SKU_47,WH_4,SUP_1,West,9,516,5,345,0,13.17,19.21,0,0,5.87,8,5,3,171,6.040000000000001,0.4586180713743357
2024-09-01,SKU_47,WH_4,SUP_1,North,9,507,5,345,0,13.17,19.21,0,0,11.64,9,6,3,162,6.040000000000001,0.4586180713743357
2024-09-02,SKU_47,WH_4,SUP_1,North,11,496,5,345,0,13.17,19.21,0,0,9.83,9,0,3,151,6.040000000000001,0.4586180713743357
2024-09-03,SKU_47,WH_4,SUP_1,East,10,486,5,345,0,13.17,19.21,0,0,6.88,9,1,3,141,6.040000000000001,0.4586180713743357
2024-09-04,SKU_47,WH_4,SUP_1,South,11,475,5,345,0,13.17,19.21,0,0,7.7,9,2,3,130,6.040000000000001,0.4586180713743357
2024-09-05,SKU_47,WH_4,SUP_1,North,7,468,5,345,0,13.17,19.21,0,0,3.51,9,3,3,123,6.040000000000001,0.4586180713743357
2024-09-06,SKU_47,WH_4,SUP_1,West,5,463,5,345,0,13.17,19.21,0,0,1.95,9,4,3,118,6.040000000000001,0.4586180713743357
2024-09-07,SKU_47,WH_4,SUP_1,East,17,446,5,345,0,13.17,19.21,0,0,19.11,9,5,3,101,6.040000000000001,0.4586180713743357
2024-09-08,SKU_47,WH_4,SUP_1,West,1,445,5,345,0,13.17,19.21,1,0,1.43,9,6,3,100,6.040000000000001,0.4586180713743357
2024-09-09,SKU_47,WH_4,SUP_1,West,12,433,5,345,0,13.17,19.21,0,0,5.75,9,0,3,88,6.040000000000001,0.4586180713743357
2024-09-10,SKU_47,WH_4,SUP_1,West,11,422,5,345,0,13.17,19.21,0,0,9.79,9,1,3,77,6.040000000000001,0.4586180713743357
2024-09-11,SKU_47,WH_4,SUP_1,South,12,410,5,345,0,13.17,19.21,0,0,16.16,9,2,3,65,6.040000000000001,0.4586180713743357
2024-09-12,SKU_47,WH_4,SUP_1,North,11,399,5,345,0,13.17,19.21,0,0,13.87,9,3,3,54,6.040000000000001,0.4586180713743357
2024-09-13,SKU_47,WH_4,SUP_1,West,14,385,5,345,0,13.17,19.21,0,0,14.28,9,4,3,40,6.040000000000001,0.4586180713743357
2024-09-14,SKU_47,WH_4,SUP_1,West,11,374,5,345,0,13.17,19.21,0,0,6.31,9,5,3,29,6.040000000000001,0.4586180713743357
2024-09-15,SKU_47,WH_4,SUP_1,West,5,369,5,345,0,13.17,19.21,0,0,11.45,9,6,3,24,6.040000000000001,0.4586180713743357
2024-09-16,SKU_47,WH_4,SUP_1,North,7,362,5,345,0,13.17,19.21,0,0,9.84,9,0,3,17,6.040000000000001,0.4586180713743357
2024-09-17,SKU_47,WH_4,SUP_1,South,10,352,5,345,0,13.17,19.21,0,0,7.35,9,1,3,7,6.040000000000001,0.4586180713743357
2024-09-18,SKU_47,WH_4,SUP_1,South,13,339,5,345,0,13.17,19.21,0,0,11.93,9,2,3,-6,6.040000000000001,0.4586180713743357
2024-09-19,SKU_47,WH_4,SUP_1,East,6,662,5,345,329,13.17,19.21,0,0,6.66,9,3,3,317,6.040000000000001,0.4586180713743357
2024-09-20,SKU_47,WH_4,SUP_1,East,5,657,5,345,0,13.17,19.21,0,0,4.33,9,4,3,312,6.040000000000001,0.4586180713743357
2024-09-21,SKU_47,WH_4,SUP_1,East,16,641,5,345,0,13.17,19.21,0,0,14.35,9,5,3,296,6.040000000000001,0.4586180713743357
2024-09-22,SKU_47,WH_4,SUP_1,West,10,631,5,345,0,13.17,19.21,0,0,14.91,9,6,3,286,6.040000000000001,0.4586180713743357
2024-09-23,SKU_47,WH_4,SUP_1,East,17,614,5,345,0,13.17,19.21,0,0,14.64,9,0,3,269,6.040000000000001,0.4586180713743357
2024-09-24,SKU_47,WH_4,SUP_1,East,18,596,5,345,0,13.17,19.21,0,0,18.26,9,1,3,251,6.040000000000001,0.4586180713743357
2024-09-25,SKU_47,WH_4,SUP_1,South,15,581,5,345,0,13.17,19.21,0,0,14.6,9,2,3,236,6.040000000000001,0.4586180713743357
2024-09-26,SKU_47,WH_4,SUP_1,East,1,580,5,345,0,13.17,19.21,1,0,0.0,9,3,3,235,6.040000000000001,0.4586180713743357
2024-09-27,SKU_47,WH_4,SUP_1,South,9,571,5,345,0,13.17,19.21,0,0,14.23,9,4,3,226,6.040000000000001,0.4586180713743357
2024-09-28,SKU_47,WH_4,SUP_1,South,10,561,5,345,0,13.17,19.21,0,0,8.64,9,5,3,216,6.040000000000001,0.4586180713743357
2024-09-29,SKU_47,WH_4,SUP_1,West,13,548,5,345,0,13.17,19.21,1,0,15.52,9,6,3,203,6.040000000000001,0.4586180713743357
2024-09-30,SKU_47,WH_4,SUP_1,North,7,541,5,345,0,13.17,19.21,0,0,8.24,9,0,3,196,6.040000000000001,0.4586180713743357
2024-10-01,SKU_47,WH_4,SUP_1,East,15,526,5,345,0,13.17,19.21,1,0,12.71,10,1,4,181,6.040000000000001,0.4586180713743357
2024-10-02,SKU_47,WH_4,SUP_1,East,11,515,5,345,0,13.17,19.21,0,0,5.91,10,2,4,170,6.040000000000001,0.4586180713743357
2024-10-03,SKU_47,WH_4,SUP_1,South,7,508,5,345,0,13.17,19.21,0,0,4.19,10,3,4,163,6.040000000000001,0.4586180713743357
2024-10-04,SKU_47,WH_4,SUP_1,East,18,490,5,345,0,13.17,19.21,0,0,20.6,10,4,4,145,6.040000000000001,0.4586180713743357
2024-10-05,SKU_47,WH_4,SUP_1,East,9,481,5,345,0,13.17,19.21,0,0,9.02,10,5,4,136,6.040000000000001,0.4586180713743357
2024-10-06,SKU_47,WH_4,SUP_1,East,16,465,5,345,0,13.17,19.21,0,0,18.81,10,6,4,120,6.040000000000001,0.4586180713743357
2024-10-07,SKU_47,WH_4,SUP_1,West,5,460,5,345,0,13.17,19.21,0,0,7.7,10,0,4,115,6.040000000000001,0.4586180713743357
2024-10-08,SKU_47,WH_4,SUP_1,South,20,440,5,345,0,13.17,19.21,1,0,19.91,10,1,4,95,6.040000000000001,0.4586180713743357
